Site,Region,SitePeriod,SiteNum,NameSort,SiteCode,SiteName,FieldSite Region,FieldSite Period,SurveyYearNumber,Supervisor,Map,North,East,Elev,ElevMed,ElevMin,ElevMax,EZcode,EnvironmentalZone,Soil,SoilMed,SoilMin,SoilMax,Erosion,ErosionMed,ErosionMin,ErosionMax,OtherSiteAggreg,SpatialDiff,VisibFactors,ModernUse,ModernSettlement,Rainfall,Area,MoundDomestic,MoundCeremonial,MoundQuestionable,MoundTotal,MoundRecorded,DMoundArea,VagueMounding,Architecture,TerraceConfidence,TerraceExtent,Sherd1,Sherd2,Sherd3,Sherd4,RubbleSite,WallBases,Walls,Rubble,Population,PopMin,PopMax,RevPopMethod,PopMethod,stcode,SiteType,SubPeriod1,SubPeriod2,OccEF,OccMF,OccLF,OccTF,OccCL,OccEC,OccMC,OccLC,OccET,OccLT,OccAZ,OccEA,OccLA,OccTot,Group,Comments,NorthOld,EastOld,NorthGIS,EastGIS,Recnum
TE-AZ-58,TE,AZ,58,TE-AZ-058,0,,,,,,,2173.29,525,2455,0,0,0,,Middle Piedmont,Unknown,,,,Moderate-Deep,,,,,,,Settlement & Agri,,640,135,19,,,,,17100,,TRUE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,0,0,6,0,4,4,4,0,5,0,0,0,0,4,,2173,525,2173290,525000,3687
TE-AZ-59,TE,AZ,59,TE-AZ-059,0,,,,,,,2171.91,525,2525,0,0,0,,Upper Piedmont,Very Shallow,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,650,95,10,,,,,5200,,FALSE,,,,,,,,,,,245,0,0,,AD,,Sm Disp Village,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,4,,2172,525,2171910,525000,3688
TE-AZ-60,TE,AZ,60,TE-AZ-060,0,,,,,,,2180.91,519,2365,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Unknown,,570,29,45,,,,,,,TRUE,,,,,,,,,,,350,0,0,,HC,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2181,519,2180910,519000,3689
TE-AZ-61,TE,AZ,61,TE-AZ-061,0,,,,,,,2180.83,519,2355,0,0,0,,Lower Piedmont,Unknown,,,,Moderate-Deep,,,,,,,Unknown,,570,24,17,,,,,4400,,TRUE,,,,,,,,,,,175,0,0,,AD,,Sm Disp Village,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,2181,519,2180830,519000,3690
TE-AZ-62,TE,AZ,62,TE-AZ-062,0,,,,,,,2180.78,519,2353,0,0,0,,Lower Piedmont,Unknown,,,,Deep,,,,,,,Unknown,,580,47,35,,,,,14000,,TRUE,,,,,,,,,,,420,0,0,,AD,,Sm Disp Village,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,4,,2181,519,2180780,519000,3691
TE-AZ-63,TE,AZ,63,TE-AZ-063,0,,,,,,,2181,520,2355,0,0,0,,Middle Piedmont,Very Shallow,,,,Deep,,,,,,,Unknown,,590,60,25,,,,,9600,,TRUE,,,,,,,,,,,350,0,0,,HC,,Sm Disp Village,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,,2181,520,2181000,520000,3692
TE-AZ-64,TE,AZ,64,TE-AZ-064,0,,,,,,,2181.55,522,2390,0,0,0,,Middle Piedmont,Unknown,,,,Deep,,,,,,,Unknown,,600,38,16,,,,,,,TRUE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2182,522,2181550,522000,3693
TE-AZ-65,TE,AZ,65,TE-AZ-065,0,,,,,,,2181.12,522,2367,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,610,25,4,,,,,,,FALSE,,,,,,,,,,,,0,0,,HC,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2181,522,2181120,522000,3694
TE-AZ-66,TE,AZ,66,TE-AZ-066,0,,,,,,,2181.67,522,2384,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,610,24,10,,,,,,,FALSE,,,,,,,,,,,,0,0,,HC,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2182,522,2181670,522000,3695
TE-AZ-67,TE,AZ,67,TE-AZ-067,0,,,,,,,2181.28,523,2360,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,610,5,0,,,,,,,FALSE,,,,,,,,,,,85,0,0,,HC,,Hamlet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2181,523,2181280,523000,3696
TE-AZ-68,TE,AZ,68,TE-AZ-068,0,,,,,,,2181.28,523,2368,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,610,8,8,,,,,,,TRUE,,,,,,,,,,,85,0,0,,HC,,Hamlet,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,,2181,523,2181280,523000,3697
TE-AZ-69,TE,AZ,69,TE-AZ-069,0,,,,,,,2181.71,523,2345,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,610,73,22,,,,,,,TRUE,,,,,,,,,,,385,0,0,,AD,,Sm Disp Village,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,4,,2182,523,2181710,523000,3698
TE-AZ-70,TE,AZ,70,TE-AZ-070,0,,,,,,,2181.18,524,2360,0,0,0,,Middle Piedmont,Medium,,,,Deep,,,,,,,Agricultural,,610,63,10,,,,,,,FALSE,,,,,,,,,,,385,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,,2181,524,2181180,524000,3699
TE-AZ-71,TE,AZ,71,TE-AZ-071,0,,,,,,,2171.52,524,2430,0,0,0,,Middle Piedmont,Shallow,,,,Deep,,,,,,,Agricultural,,650,99,32,,,,,15793.75,,TRUE,,,,,,,,,,,420,0,0,,AD,,Sm Disp Village,0,0,0,0,0,3,0,3,3,3,0,1,0,0,0,0,4,,2172,524,2171520,524000,3700
TE-AZ-72,TE,AZ,72,TE-AZ-072,0,,,,,,,2174.39,530,2615,0,0,0,,Upper Piedmont,Very Shallow,,,,Moderate,,,,,,,Agricultural,,650,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2174,530,2174390,530000,3701
TE-AZ-73,TE,AZ,73,TE-AZ-073,0,,,,,,,2174.92,529,2495,0,0,0,,Middle Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,Settlement,,650,74,17,,,,,7643.75,,TRUE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,4,,2175,529,2174920,529000,3702
TE-AZ-74,TE,AZ,74,TE-AZ-074,0,,,,,,,2175.03,531,2547,0,0,0,,Upper Piedmont,Unknown,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,640,33,17,,,,,7175,,TRUE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2175,531,2175030,531000,3703
TE-AZ-75,TE,AZ,75,TE-AZ-075,0,,,,,,,2174.4,531,2585,0,0,0,,Upper Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,650,36,17,,,,,6236.25,,TRUE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,,2174,531,2174400,531000,3704
TE-AZ-76,TE,AZ,76,TE-AZ-076,0,,,,,,,2173.49,531,2635,0,0,0,,Upper Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,650,65,8,,,,,4937.5,,FALSE,,,,,,,,,,,140,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2173,531,2173490,531000,3705
TE-AZ-77,TE,AZ,77,TE-AZ-077,0,,,,,,,2176.42,531,2520,0,0,0,,Upper Piedmont,Shallow-Medium,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,640,24,13,,,,,10292.5,,TRUE,,,,,,,,,,,140,0,0,,HC,,Sm Disp Village,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,,2176,531,2176420,531000,3706
TE-AZ-78,TE,AZ,78,TE-AZ-078,0,,,,,,,2176.61,532,2525,0,0,0,,Upper Piedmont,Shallow,,,,Moderate-Deep,,,,,,,Grazing & Agri,,630,12,12,1,,13,,6993.75,,TRUE,,,,,,,,,,,105,0,0,,HC,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2177,532,2176610,532000,3707
TE-AZ-79,TE,AZ,79,TE-AZ-079,0,,,,,,,2176.5,532,2545,0,0,0,,Upper Piedmont,Very Shallow,,,,Moderate-Deep,,,,,,,Grazing & Agri,,640,4.5,2,,,,,800,,FALSE,,,,,,,,,,,42,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2176,532,2176500,532000,3708
TE-AZ-80,TE,AZ,80,TE-AZ-080,0,Otumba,,,,,,2176.95,525,2370,0,0,0,,Lower Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,630,200,27,,,,,6926,,FALSE,,,,,,,,,,,6000,0,0,,AD,,Provincial Ctr,0,0,0,0,0,1,0,2,2,2,0,4,0,0,0,0,4,,2177,525,2176950,525000,3709
TE-AZ-81,TE,AZ,81,TE-AZ-081,0,Cihuatecpan,,,,,,2178.97,531,2465,0,0,0,,Middle Piedmont,Shallow,,,,Deep,,,,,,,Grazing & Agri,,620,120,29,,,,,5706,,FALSE,,,,,,,,,,,1260,0,0,,AD,,Lg Disp Village,0,0,0,0,0,1,0,1,1,1,0,3,0,0,0,0,4,,2179,531,2178970,531000,3710
TE-AZ-82,TE,AZ,82,TE-AZ-082,0,,,,,,,2175.71,532,2575,0,0,0,,Upper Piedmont,Very Shallow,,,,Deep,,,,,,,Grazing & Agri,,640,21,22,,,,,11879.75,,TRUE,,,,,,,,,,,210,0,0,,AD,,Sm Disp Village,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,4,,2176,532,2175710,532000,3711
TE-AZ-83,TE,AZ,83,TE-AZ-083,0,,,,,,,2174.76,532,2630,0,0,0,,Upper Piedmont,Very Shallow,,,,Deep,,,,,,,Grazing,,650,18,9,,,,,3168.75,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2175,532,2174760,532000,3712
TE-AZ-84,TE,AZ,84,TE-AZ-084,0,,,,,,,2177.49,533,2580,0,0,0,,Upper Piedmont,Medium,,,,Slight,,,,,,,Grazing & Agri,,630,,8,,,,,3575,,FALSE,,,,,,,,,,,,0,0,,AD,,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2177,533,2177490,533000,3713
TE-AZ-85,TE,AZ,85,TE-AZ-085,0,,,,,,,2173.45,527,2508,0,0,0,,Upper Piedmont,Very Shallow,,,,Deep,,,,,,,Grazing & Agri,,650,43,30,,,,,11268.75,,TRUE,,,,,,,,,,,280,0,0,,HC,,Sm Disp Village,0,0,0,0,0,5,0,1,1,1,0,1,0,0,0,0,4,,2173,527,2173450,527000,3714
TE-AZ-86,TE,AZ,86,TE-AZ-086,0,,,,,,,2172.6,527,2543,0,0,0,,Upper Piedmont,Shallow-Medium,,,,Moderate-Deep,,,,,,,Agricultural,,650,27,8,,,,,3887.5,,FALSE,,,,,,,,,,,140,0,0,,AD,,Sm Disp Village,0,0,0,0,0,2,0,1,1,1,1,1,0,0,0,0,4,,2173,527,2172600,527000,3715
TE-AZ-87,TE,AZ,87,TE-AZ-087,0,,,,,,,2170.75,512,2285,0,0,0,,Lower Piedmont,Medium,,,,Moderate-Deep,,,,,,,"Agri, Set, & Quar",,610,64,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Lg Disp Village,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,4,,2171,512,2170750,512000,3716
TE-AZ-88,TE,AZ,88,TE-AZ-088,0,,,,,,,2172.53,503,2520,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,550,,,,,,,,,FALSE,,,,,,,,,,,60,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2173,503,2172530,503000,3717
TE-AZ-89,TE,AZ,89,TE-AZ-089,0,,,,,,,2172,504,2400,0,0,0,,Lower Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,550,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,2172,504,2172000,504000,3718
TE-AZ-90,TE,AZ,90,TE-AZ-090,0,Cuahutlacingo,,,,,,2177.55,523,2355,0,0,0,,Lower Piedmont,Shallow,,,,Slight-Moderate,,,,,,,"Graz, Agri, & Set",,620,120,31,2,,,,,,FALSE,,,,,,,,,,,1430,0,0,,AD,,Lg Disp Village,0,0,0,0,0,2,0,2,2,2,0,4,0,0,0,0,4,,2178,523,2177550,523000,3719
TE-AZ-91,TE,AZ,91,TE-AZ-091,0,,,,,,,2175.9,523,2363,0,0,0,,Lower Piedmont,Shallow,,,,Moderate,,,,,,,Settlement & Agri,,620,80,70,,,,,,,TRUE,,,,,,,,,,,860,0,0,,AD,,Lg Disp Village,0,0,0,0,0,6,0,1,1,1,0,4,0,0,0,0,4,,2176,523,2175900,523000,3720
TE-AZ-92,TE,AZ,92,TE-AZ-092,0,,,,,,,2173.92,504,2408,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Agricultural,,550,,,,,,,,,FALSE,,,,,,,,,,,50,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2174,504,2173920,504000,3721
TE-AZ-95,TE,AZ,95,TE-AZ-095,0,,,,,,,2170.39,515,2430,0,0,0,,Middle Piedmont,Unknown,,,,Slight,,,,,,,Grazing & Agri,,620,,,,,,,,,FALSE,,,,,,,,,,,70,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,2170,515,2170390,515000,3722
TE-AZ-96,TE,AZ,96,TE-AZ-096,0,,,,,,,2170.69,516,2500,0,0,0,,Upper Piedmont,Very Shallow,,,,Moderate,,,,,,,Grazing,,620,2.2,,,,,,,,FALSE,,,,,,,,,,,80,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,516,2170690,516000,3723
TE-AZ-97,TE,AZ,97,TE-AZ-097,0,,,,,Different place on Gorenflo Map!!,,2187.95,511,2406,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Agricultural,,570,4,2,,,,,4205,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,,2188,511,2187950,511000,3724
TE-AZ-98,TE,AZ,98,TE-AZ-098,0,,,,,,,2170.87,521,2355,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,640,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2171,521,2170870,521000,3725
TE-AZ-99,TE,AZ,99,TE-AZ-099,0,,,,,Classification: Located in general survey and not resurveved. probably a hamlet (is in the same location as the Mazapan site T.T. 12).,,2179.07,511,2350,0,0,0,,Middle Piedmont,Very Shallow,,,,Unknown,,,,,,,Grazing & Agri,,530,,,,,,,,,FALSE,,,,,,,,,,,10,0,0,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2179,511,2179070,511000,3726
TE-AZ-101,TE,AZ,101,TE-AZ-101,0,,,,,,,2181.85,529,2449,0,0,0,,Middle Piedmont,Medium,,,,Deep,,,,,,,Settlement & Agri,,610,102,44,,,,,37946.77734,,TRUE,,,,,,,,,,,630,0,0,,AD,,Lg Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,,2182,529,2181850,529000,3727
TE-AZ-102,TE,AZ,102,TE-AZ-102,0,,,,,,,2180.91,528,2395,0,0,0,,Lower Piedmont,Medium,,,,Moderate,,,,,,,Agricultural,,610,5,2,,,,,2100,,FALSE,,,,,,,,,,,42,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,4,,2181,528,2180910,528000,3728
TE-AZ-103,TE,AZ,103,TE-AZ-103,0,,,,,,,2180.57,530,2420,0,0,0,,Middle Piedmont,Medium,,,,Moderate,,,,,,,"Graz, Agri, & Set",,610,103,66,,,,,42378.48048,,TRUE,,,,,,,,,,,630,0,0,,HC,,Lg Disp Village,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,,2181,530,2180570,530000,3729
TE-AZ-104,TE,AZ,104,TE-AZ-104,0,,,,,,,2180.28,531,2485,0,0,0,,Middle Piedmont,Shallow,,,,Slight,,,,,,,Grazing & Agri,,610,6,2,,,,,,,FALSE,,,,,,,,,,,42,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2180,531,2180280,531000,3730
TE-AZ-105,TE,AZ,105,TE-AZ-105,0,,,,,,,2180.85,530,2450,0,0,0,,Middle Piedmont,Medium,,,,Moderate,,,,,,,Agricultural,,610,5,2,,,,,4218.75,,FALSE,,,,,,,,,,,42,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,,2181,530,2180850,530000,3731
TE-AZ-106,TE,AZ,106,TE-AZ-106,0,,,,,,,2180.35,529,2401,0,0,0,,Middle Piedmont,Medium,,,,Moderate-Deep,,,,,,,Grazing & Agri,,620,14,4,,,,,6807.5,,FALSE,,,,,,,,,,,70,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,2180,529,2180350,529000,3732
TE-AZ-107,TE,AZ,107,TE-AZ-107,0,,,,,,,2180.1,528,2368,0,0,0,,Lower Piedmont,Medium,,,,Moderate,,,,,,,Settlement & Agri,,620,12,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,4,,2180,528,2180100,528000,3733
TE-AZ-108,TE,AZ,108,TE-AZ-108,0,,,,,,,2187.99,520,2585,0,0,0,,Upper Piedmont,Shallow,,,,Moderate-Deep,,,,,,,Grazing & Agri,,520,3.5,2,,,,,1000,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,,2188,520,2187990,520000,3734
TE-AZ-109,TE,AZ,109,TE-AZ-109,0,,,,,,,2187.12,519,2560,0,0,0,,Upper Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,Grazing & Agri,,520,9.5,,,,,,,,FALSE,,,,,,,,,,,100,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,,2187,519,2187120,519000,3735
TE-AZ-110,TE,AZ,110,TE-AZ-110,0,,,,,,,2187.15,519,2555,0,0,0,,Upper Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,Grazing & Agri,,520,1.6,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Small Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2187,519,2187150,519000,3736
TE-AZ-111,TE,AZ,111,TE-AZ-111,0,,,,,,,2186.72,520,2590,0,0,0,,Upper Piedmont,Medium,,,,Moderate-Deep,,,,,,,Grazing & Agri,,530,3.8,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,,2187,520,2186720,520000,3737
TE-AZ-112,TE,AZ,112,TE-AZ-112,0,,,,,,,2186.19,520,2630,0,0,0,,Upper Piedmont,Medium-Deep,,,,Moderate,,,,,,,Grazing & Agri,,530,6,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,,2186,520,2186190,520000,3738
TE-AZ-113,TE,AZ,113,TE-AZ-113,0,,,,,,,2186,519,2680,0,0,0,,Upper Piedmont,Medium-Deep,,,,Deep,,,,,,,Grazing & Agri,,520,8.4,,,,,,,,FALSE,,,,,,,,,,,100,0,0,,AD,,Hamlet,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,4,,2186,519,2186000,519000,3739
TE-AZ-114,TE,AZ,114,TE-AZ-114,0,,,,,,,2187.17,518,2543,0,0,0,,Upper Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,520,11,,,,,,,,FALSE,,,,,,,,,,,150,0,0,,AD,,Sm Disp Village,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,,2187,518,2187170,518000,3740
TE-AZ-115,TE,AZ,115,TE-AZ-115,0,,,,,,,2186.92,519,2570,0,0,0,,Upper Piedmont,Medium-Deep,,,,Moderate-Deep,,,,,,,"Graz, Agri, & Set",,520,34,9,,,,,,,FALSE,,,,,,,,,,,400,0,0,,AD,,Sm Nucl Village,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,4,,2187,519,2186920,519000,3741
TE-AZ-116,TE,AZ,116,TE-AZ-116,0,,,,,,,2186.72,520,2640,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Grazing,,520,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,4,,2187,520,2186720,520000,3742
TE-AZ-117,TE,AZ,117,TE-AZ-117,0,,,,,,,2182.74,522,2535,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,600,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2183,522,2182740,522000,3743
TE-AZ-118,TE,AZ,118,TE-AZ-118,0,,,,,,,2175.93,530,2570,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Grazing,,640,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2176,530,2175930,530000,3744
TE-AZ-121,TE,AZ,121,TE-AZ-121,0,,,,,,,2189.7,516,2450,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,540,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2190,516,2189700,516000,3745
TE-AZ-122,TE,AZ,122,TE-AZ-122,0,,,,,,,2189,518,2500,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,520,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2189,518,2189000,518000,3746
TE-AZ-123,TE,AZ,123,TE-AZ-123,0,,,,,,,2188.97,522,2418,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Grazing & Agri,,510,1.5,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4,,2189,522,2188970,522000,3747
TE-AZ-124,TE,AZ,124,TE-AZ-124,0,,,,,,,2188.01,522,2470,0,0,0,,Middle Piedmont,Shallow,,,,Moderate,,,,,,,Grazing & Agri,,520,9,7,,,,,5334,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,4,,2188,522,2188010,522000,3748
TE-AZ-125,TE,AZ,125,TE-AZ-125,0,,,,,,,2189.65,525,2485,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,510,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2190,525,2189650,525000,3749
TE-AZ-126,TE,AZ,126,TE-AZ-126,0,,,,,,,2188,524,2530,0,0,0,,Upper Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,520,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2188,524,2188000,524000,3750
TE-AZ-128,TE,AZ,128,TE-AZ-128,0,,,,,,,2187.08,515,2452,0,0,0,,Middle Piedmont,Shallow,,,,Slight,,,,,,,Grazing & Agri,,550,8,10,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4,,2187,515,2187080,515000,3751
TE-AZ-129,TE,AZ,129,TE-AZ-129,0,,,,,,,2187.29,514,2465,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,560,,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2187,514,2187290,514000,3752
TE-AZ-133,TE,AZ,133,TE-AZ-133,0,,,,,,,2183,510,2365,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,570,20,20,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2183,510,2183000,510000,3753
TE-AZ-134,TE,AZ,134,TE-AZ-134,0,,,,,,,2181.89,510,2405,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,560,7,,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2182,510,2181890,510000,3754
TE-AZ-135,TE,AZ,135,TE-AZ-135,0,,,,,,,2181.81,511,2413,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,550,,3,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Hamlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2182,511,2181810,511000,3755
TE-AZ-136,TE,AZ,136,TE-AZ-136,0,,,,,,,2183,511,2450,0,0,0,,Middle Piedmont,Medium,,,,Deep,,,,,,,Grazing & Agri,,560,8.5,1,,,,,320,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Nucl Village,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,4,,2183,511,2183000,511000,3756
TE-AZ-137,TE,AZ,137,TE-AZ-137,0,,,,,,,2182.82,512,2470,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,550,24,30,,,,,,,FALSE,,,,,,,,,,,,0,0,,AD,,Sm Disp Village,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,,2183,512,2182820,512000,3757
TE-AZ-138,TE,AZ,138,TE-AZ-138,0,,,,,,,2182.12,522,2455,0,0,0,,Middle Piedmont,Unknown,,,,Unknown,,,,,,,Unknown,,550,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,,AD,,Ceremonial Ctr,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,,2182,522,2182120,522000,3758
